SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20220209-1413,2022-02-09 14:14:00Z,u01, 1,40,movements,el-ex, lt, d,16843.49386275, 1.352548872815818, -0.4515403211526534, 0.36456218574481974, -0.128501757979393, 0.057411666959524155, -0.05682602897286415, 0.878432035446167, 0.4363519847393036, -0.1948186308145523, 0.001984894275665283, -0.0203973650932312, -0.032994985580444336, -0.28227402933714935, 0.5682535176339257, 0.7729226743049398,0.0,0.8804168701171875,0.41595458984375,-0.227813720703125
20220209-1413,2022-02-09 14:14:00Z,u01, 2,40,movements,el-ex, lt, d,16843.51880975, 1.3554058729863694, -0.4535591421082404, 0.3665127111373119, -0.022703681141138077, 0.1164877787232399, -0.07296770811080933, 0.8781226873397827, 0.43816760182380676, -0.19211947917938232, -0.004877328872680664, -0.0111655592918396, -0.03502276539802551, -0.2835564743629089, 0.5688022368992839, 0.7720490934378099,-0.00028881184262583015,0.875885009765625,0.4272918701171875,-0.2278900146484375
20220209-1413,2022-02-09 14:14:00Z,u01, 3,40,movements,el-ex, lt, d,16843.54375575, 1.3574896964430418, -0.4550357019966367, 0.3640907032549781, 0.16235202550888062, -0.3744910657405853, 0.3022782802581787, 0.8778877258300781, 0.43949437141418457, -0.19015200436115265, -0.2839698791503906, 0.02657008171081543, 0.026974692940711975, -0.2833977805352795, 0.5697452872783317, 0.7714091178772442,-0.0019860800135883053,0.5939178466796875,0.466064453125,-0.163177490234375
20220209-1413,2022-02-09 14:14:00Z,u01, 4,40,movements,el-ex, lt, d,16843.568702750003, 1.3576078281931332, -0.4546530562446517, 0.3574105466483431, 0.2781814932823181, 0.13781869411468506, -0.04020277410745621, 0.8780744671821594, 0.4391506314277649, -0.19008387625217438, 0.016731441020965576, -0.026629269123077393, -0.04175804555416107, -0.28135498711128937, 0.5707866815593615, 0.7713767089489661,-0.004458121978424316,0.8753509521484375,0.417205810546875,-0.23370361328125
20220209-1413,2022-02-09 14:14:00Z,u01, 5,40,movements,el-ex, lt, d,16843.59364975, 1.3577272166323864, -0.45402099476679664, 0.3497717955199196, 0.24920016527175903, 0.12576362490653992, -0.02782626636326313, 0.8783684372901917, 0.4385826885700226, -0.19003772735595703, 0.009922027587890625, -0.023345232009887695, -0.04361999034881592, -0.2789442121865861, 0.5719888654586736, 0.7713409542449664,-0.007220867378711339,0.8882904052734375,0.4152374267578125,-0.2336578369140625
20220209-1413,2022-02-09 14:14:00Z,u01, 6,40,movements,el-ex, lt, d,16843.618596750002, 1.3572158976471946, -0.45331388487556235, 0.3444487266984998, 0.11761794984340668, 0.02228337898850441, 0.01060854084789753, 0.8785738945007324, 0.4379471242427826, -0.1905524879693985, 0.027737140655517578, -0.038807690143585205, -0.06159888207912445, -0.2771675893312298, 0.5726271771335923, 0.7714892115292422,-0.008979235379981812,0.908355712890625,0.391021728515625,-0.253326416015625
20220209-1413,2022-02-09 14:14:00Z,u01, 7,40,movements,el-ex, lt, d,16843.64354275, 1.3561408863941276, -0.45360636073881677, 0.3446121951790173, -0.1309819221496582, -0.08751881867647171, 0.034539639949798584, 0.8782435059547424, 0.43821004033088684, -0.19146959483623505, 0.016562461853027344, -0.045982807874679565, -0.03829711675643921, -0.27732491240355983, 0.572150412787908, 0.7717878445120561,-0.008859595862813513,0.894805908203125,0.3922271728515625,-0.229766845703125
20220209-1413,2022-02-09 14:14:00Z,u01, 8,40,movements,el-ex, lt, d,16843.66848975, 1.3560322052711355, -0.4531626331927719, 0.3505315741126284, -0.2513785660266876, -0.10109814256429672, 0.06601221114397049, 0.8784125447273254, 0.43781113624572754, -0.19160646200180054, 0.006490528583526611, -0.03337690234184265, -0.03628349304199219, -0.27885710910665235, 0.5713453293028411, 0.7718562908760422,-0.00641985654558469,0.8845062255859375,0.410888671875,-0.230865478515625
20220209-1413,2022-02-09 14:14:00Z,u01, 9,40,movements,el-ex, lt, d,16843.69343675, 1.3565124632282037, -0.4524998852799808, 0.357203517071575, -0.19574286043643951, -0.08654477447271347, 0.07827233523130417, 0.8787876963615417, 0.4372151792049408, -0.19124621152877808, 0.004818260669708252, -0.008046478033065796, -0.03934447467327118, -0.28052147076940487, 0.5706878281095666, 0.7717573777285607,-0.003702687807676422,0.88360595703125,0.429168701171875,-0.2305908203125
20220209-1413,2022-02-09 14:14:00Z,u01, 10,40,movements,el-ex, lt, d,16843.71838275, 1.3540957260334068, -0.4468780429263459, 0.36085702925263424, -0.12297645211219788, -0.10015072673559189, 0.0789121687412262, 0.8807095289230347, 0.43215227127075195, -0.1938948780298233, 0.005414187908172607, -0.004265278577804565, -0.02868497371673584, -0.27953544929762186, 0.5700109616039032, 0.7726237382308051,-0.0001761493748867471,0.8866424560546875,0.43206787109375,-0.2223968505859375
20220209-1413,2022-02-09 14:14:00Z,u01, 11,40,movements,el-ex, lt, d,16843.74332975, 1.3490763129373395, -0.43976801741722865, 0.3626285151508576, -0.09619973599910736, -0.13457055389881134, 0.07539379596710205, 0.8827002644538879, 0.42572957277297974, -0.19898371398448944, 0.01456230878829956, 0.006673991680145264, -0.04265430569648743, -0.27746198058031846, 0.568790817490167, 0.774260860004546,0.0034514766285866846,0.8972625732421875,0.432403564453125,-0.24163818359375
