SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20220112-1515,2022-01-12 15:15:20Z,u01, 1,40,movements,el-ex, rt, d,97511.820786375, -1.0646385071515472, -0.3205939706302588, -0.18990310779804612, 0.1410912722349167, 0.40878260135650635, 0.04599815979599953, -0.8300507068634033, 0.3151303231716156, -0.46011799573898315, 0.22439897060394287, -0.10846534371376038, 0.23944535851478577, -0.18440864027380263, -0.48573084680059236, 0.8544348100634017,-5.551115123125783e-17,-0.60565185546875,0.2066650390625,-0.220672607421875
20220112-1515,2022-01-12 15:15:20Z,u01, 2,40,movements,el-ex, rt, d,97511.84573137501, -1.0532846827971518, -0.3211881908893522, -0.18653082202675847, 0.02348707616329193, 0.4065946638584137, 0.1180085688829422, -0.8246103525161743, 0.3156942129135132, -0.4694196581840515, 0.25295519828796387, -0.07631438970565796, 0.2629529535770416, -0.18384481342430734, -0.48113537435183673, 0.8571519166761534,0.0005490583390359571,-0.57916259765625,0.2295074462890625,-0.1965484619140625
20220112-1515,2022-01-12 15:15:20Z,u01, 3,40,movements,el-ex, rt, d,97511.87067637501, -1.0437551460720529, -0.324385896585553, -0.1866235676705986, -0.11317576467990875, 0.9295533895492554, -0.30147379636764526, -0.8192229270935059, 0.3187267780303955, -0.47674623131752014, 0.06241762638092041, -0.015412569046020508, 0.23295646905899048, -0.18521758075916014, -0.4767822751014293, 0.8592862534084381,0.00043723108784460285,-0.756805419921875,0.303314208984375,-0.2437896728515625
20220112-1515,2022-01-12 15:15:20Z,u01, 4,40,movements,el-ex, rt, d,97511.895621375, -1.0371477315788145, -0.328711330326121, -0.18955750454102974, -0.23143203556537628, 0.29700297117233276, 0.069363534450531, -0.8148604035377502, 0.3228236138820648, -0.4814428985118866, 0.2142898440361023, -0.0888148844242096, 0.14004269242286682, -0.18774166779586451, -0.4733197789896594, 0.8606516026054359,-0.0003556907547168642,-0.53509521484375,0.2402496337890625,-0.34686279296875
20220112-1515,2022-01-12 15:15:20Z,u01, 5,40,movements,el-ex, rt, d,97511.92056537501, -1.0319258393269333, -0.3329268833225624, -0.1943737450470377, -0.24506978690624237, 0.2637302875518799, 0.05228528380393982, -0.8111600279808044, 0.3268105983734131, -0.4849887490272522, 0.1175108551979065, -0.10682472586631775, 0.1452365219593048, -0.19065716266353971, -0.47027169740392605, 0.8616789970306502,-0.001871209124212736,-0.6936492919921875,0.2199859619140625,-0.339752197265625
20220112-1515,2022-01-12 15:15:20Z,u01, 6,40,movements,el-ex, rt, d,97511.94551037501, -1.026765814003933, -0.33725976301487665, -0.19979694853759528, -0.2659589350223541, 0.2802693545818329, 0.039909109473228455, -0.8074275851249695, 0.33090245723724365, -0.4884304404258728, 0.09400296211242676, -0.07428020238876343, 0.08485066890716553, -0.1937538965048527, -0.4671661531531702, 0.86267146509032,-0.0036276637282689483,-0.7191619873046875,0.25482177734375,-0.3787078857421875
20220112-1515,2022-01-12 15:15:20Z,u01, 7,40,movements,el-ex, rt, d,97511.970455375, -1.0213571609024847, -0.340934947652976, -0.20425874421604867, -0.1689634621143341, 0.2808769643306732, 0.04768114909529686, -0.803731381893158, 0.33436837792396545, -0.4921519160270691, 0.11897808313369751, -0.06549328565597534, 0.008600860834121704, -0.1963363696084425, -0.4640862781811763, 0.8637413201762321,-0.00517069548790966,-0.68475341796875,0.2688751220703125,-0.483551025390625
20220112-1515,2022-01-12 15:15:20Z,u01, 8,40,movements,el-ex, rt, d,97511.995400375, -1.0156900257090857, -0.3442024708968958, -0.20689318887810468, -0.15157808363437653, 0.25454550981521606, 0.05925258621573448, -0.7999966144561768, 0.33744603395462036, -0.4961203634738922, 0.09941995143890381, -0.042661577463150024, -0.022464841604232788, -0.19831401618283467, -0.4610979975413655, 0.864883390455621,-0.006062662060704882,-0.681304931640625,0.2838897705078125,-0.5265655517578125
20220112-1515,2022-01-12 15:15:20Z,u01, 9,40,movements,el-ex, rt, d,97512.020345375, -1.0096675965529707, -0.34718073596233295, -0.20902690198683577, -0.09551305323839188, 0.29512014985084534, 0.06656435877084732, -0.7961398959159851, 0.34024810791015625, -0.5003923177719116, 0.03333783149719238, -0.011940062046051025, 0.04415440559387207, -0.2000478974807656, -0.45802259099748066, 0.866111513332846,-0.0068549740089573485,-0.7628021240234375,0.32830810546875,-0.45623779296875
20220112-1515,2022-01-12 15:15:20Z,u01, 10,40,movements,el-ex, rt, d,97512.04529037501, -1.001820205461621, -0.34989062380667424, -0.20975585778242348, -0.07494042813777924, 0.35892704129219055, 0.09314396977424622, -0.7914089560508728, 0.34279507398605347, -0.5061257481575012, 0.034252703189849854, -0.03725314140319824, 0.06949549913406372, -0.20133740271571957, -0.45431306696223095, 0.8677611952304064,-0.007297291822960628,-0.7684783935546875,0.3074798583984375,-0.427520751953125
20220112-1515,2022-01-12 15:15:20Z,u01, 11,40,movements,el-ex, rt, d,97512.07023537501, -0.9925905319532049, -0.35261291359894464, -0.20941666397319983, -0.03366050124168396, 0.3545741140842438, 0.1064150333404541, -0.7859195470809937, 0.34535112977027893, -0.5128966569900513, 0.1109166145324707, -0.03338521718978882, -0.01534736156463623, -0.2023854216323237, -0.4501019881160527, 0.8697086975026869,-0.007422305606525514,-0.6750030517578125,0.3119659423828125,-0.5282440185546875
20220112-1515,2022-01-12 15:15:20Z,u01, 12,40,movements,el-ex, rt, d,97512.095180375, -0.9837469942128203, -0.3549400325166954, -0.20808251251066273, 0.02570868283510208, 0.33415085077285767, 0.11458028852939606, -0.7806817889213562, 0.3475341498851776, -0.5193802714347839, 0.10134530067443848, -0.0117340087890625, -0.00907742977142334, -0.20304701879672238, -0.4461858167392774, 0.871572405401347,-0.007178871014559385,-0.66455078125,0.33258056640625,-0.5478057861328125
20220112-1515,2022-01-12 15:15:20Z,u01, 13,40,movements,el-ex, rt, d,97512.120125375, -0.9739071967538996, -0.3569113995370589, -0.2047761404095865, 0.06947590410709381, 0.3653322756290436, 0.1594008207321167, -0.7749653458595276, 0.3493819534778595, -0.526650607585907, 0.05061542987823486, 0.013441473245620728, 0.08660233020782471, -0.2031229501014926, -0.442058540391299, 0.8736623676722992,-0.006265922117418721,-0.7243499755859375,0.362823486328125,-0.4400482177734375
20220112-1515,2022-01-12 15:15:20Z,u01, 14,40,movements,el-ex, rt, d,97512.145070375, -0.9638279633514211, -0.3600724596316575, -0.2016692627676255, -0.0023459214717149734, 0.33121857047080994, 0.18016529083251953, -0.7687068581581116, 0.35234203934669495, -0.5338022112846375, 0.06401026248931885, 0.021544039249420166, 0.014301419258117676, -0.20376662240480495, -0.43769631702083817, 0.8757134685880992,-0.005186591834649257,-0.713775634765625,0.3770751953125,-0.4894256591796875
20220112-1515,2022-01-12 15:15:20Z,u01, 15,40,movements,el-ex, rt, d,97512.170015375, -0.9554085759258077, -0.3638088315892472, -0.1989269755711939, -0.001588351558893919, 0.2599814832210541, 0.17761138081550598, -0.7631050944328308, 0.35583633184432983, -0.5394915342330933, 0.07574248313903809, -0.004960507154464722, -0.047575175762176514, -0.20475623226649928, -0.4339690295461754, 0.8773425797520278,-0.00397076640244709,-0.6873626708984375,0.3508758544921875,-0.587066650390625
