SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20220118-1314,2022-01-18 13:14:11Z,u01, 1,40,movements,el-ex, rt, d,203370.87842941668, -2.026152224054801, -0.5693827029073857, -2.7804831593319337, -1.183640480041504, 3.0554730892181396, -2.953472852706909, -0.7564144730567932, 0.5391122698783875, 0.37039944529533386, 0.6349543333053589, 0.0770835280418396, 0.0010302364826202393, -0.8277679195527654, -5.551115123125783e-17, 0.32564214569893235,-0.4569000811706414,-0.1385955810546875,0.53924560546875,0.248138427734375
20220118-1314,2022-01-18 13:14:11Z,u01, 2,40,movements,el-ex, rt, d,203370.9033734167, -1.9504805288055729, -0.49402990294842275, -2.78109326975499, -1.1825631856918335, 3.0189261436462402, -2.5863728523254395, -0.8177265524864197, 0.4741777777671814, 0.32631099224090576, 0.579521656036377, -0.10685300827026367, -0.1697860062122345, -0.81429424819557, -0.008965121847635649, 0.2966508259009916,-0.4988415009125948,-0.2707366943359375,0.345458984375,0.182281494140625
20220118-1314,2022-01-18 13:14:11Z,u01, 3,40,movements,el-ex, rt, d,203370.9283174167, -1.878195760221658, -0.4279755486036965, -2.7822182617854274, -0.5140965580940247, 2.3652255535125732, -2.0959033966064453, -0.8671594262123108, 0.4150297939777374, 0.2752905786037445, 0.5620751976966858, -0.06859424710273743, -0.21552172303199768, -0.7983338233252432, -0.017561325402916383, 0.2717504495418176,-0.537127974692888,-0.0708160400390625,0.25787353515625,-0.17352294921875
20220118-1314,2022-01-18 13:14:11Z,u01, 4,40,movements,el-ex, rt, d,203370.95326141667, -1.8061049815105523, -0.37693517164306584, -2.7652981098836746, 0.24047759175300598, 2.3946547508239746, -1.8386653661727905, -0.9041742086410522, 0.3680725395679474, 0.2167758345603943, 0.46322572231292725, -0.2211761772632599, -0.4842468798160553, -0.7794034580761415, -0.030301248506835854, 0.2582847264123762,-0.57000099780394,-0.4991912841796875,0.1015625,-0.328857421875
20220118-1314,2022-01-18 13:14:11Z,u01, 5,40,movements,el-ex, rt, d,203370.9782044167, -1.7521482419551673, -0.33908919143007277, -2.7562079514741002, -0.12392713129520416, 1.6693209409713745, -1.1655548810958862, -0.9275926947593689, 0.3326282799243927, 0.1700894832611084, 0.4022477865219116, -0.5410328507423401, -0.6513972282409668, -0.7638878034194626, -0.03898927884912928, 0.24806381550170573,-0.5944911361050808,-0.54449462890625,-0.4251251220703125,-0.513641357421875
20220118-1314,2022-01-18 13:14:11Z,u01, 6,40,movements,el-ex, rt, d,203371.00314841667, -1.7233140709253207, -0.32136889257607487, -2.7608121735888576, -0.39584943652153015, 0.7366723418235779, -0.1671891212463379, -0.9377898573875427, 0.3158656656742096, 0.144149050116539, 0.3457183837890625, -0.9443600177764893, -0.7889547348022461, -0.7553256456798787, -0.03946762856221897, 0.24087227224333324,-0.6081989730177381,-0.5934906005859375,-0.596527099609375,-0.695556640625
20220118-1314,2022-01-18 13:14:11Z,u01, 7,40,movements,el-ex, rt, d,203371.02809241667, -1.7220621718237334, -0.32837098955519645, -2.773073602826336, -0.17786899209022522, -0.2488047182559967, 0.7904784083366394, -0.9357602596282959, 0.3225014805793762, 0.14263814687728882, 0.3735349178314209, -0.7276376485824585, -0.9512010812759399, -0.7551619614389535, -0.03239578033524876, 0.23966952203914937,-0.6092942668246595,-0.56640625,-0.2811431884765625,-0.82098388671875
20220118-1314,2022-01-18 13:14:11Z,u01, 8,40,movements,el-ex, rt, d,203371.05303641668, -1.7369763636687807, -0.3548467920217632, -2.7717251835306547, 0.5688250660896301, -0.9210042953491211, 1.2440515756607056, -0.9247820973396301, 0.3474467098712921, 0.15511079132556915, 0.2940446734428406, -0.4003183841705322, -0.7628833055496216, -0.7595225057742747, -0.02609521979478807, 0.24934922805471013,-0.6002247733930139,-0.648345947265625,-0.0116729736328125,-0.5215301513671875
20220118-1314,2022-01-18 13:14:11Z,u01, 9,40,movements,el-ex, rt, d,203371.07797941667, -1.7623982182383862, -0.3919941112259962, -2.764573090148108, 0.4047611355781555, -1.391248106956482, 1.6275895833969116, -0.9072377681732178, 0.38203203678131104, 0.1759873330593109, 0.24148142337799072, -0.32613909244537354, -0.4843367338180542, -0.7665439385629353, -0.020101170929198664, 0.26452740514969353,-0.5848347977030706,-0.6581268310546875,0.0336761474609375,-0.28057861328125
20220118-1314,2022-01-18 13:14:11Z,u01, 10,40,movements,el-ex, rt, d,203371.10292341668, -1.8031144931564462, -0.43894867719819775, -2.7634551419336253, 0.5333831310272217, -1.876569151878357, 2.0406086444854736, -0.880881130695343, 0.4249880313873291, 0.20840762555599213, 0.24017983675003052, -0.3551943600177765, -0.4897184371948242, -0.777224709505334, -0.011205606125548606, 0.28151263524392467,-0.5626250093562299,-0.626861572265625,0.0830078125,-0.26385498046875
