SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20220224-0954,2022-02-24 09:54:24Z,u01, 1,40,movements,el-ex, rt, d,219159.837991875, -1.4432058742653524, 0.5026223043602988, 0.44435446681882546, -0.07007993012666702, 0.014055895619094372, 0.15793129801750183, -0.869199275970459, -0.48172518610954285, -0.11150727421045303, 0.0028508901596069336, 0.046712279319763184, 0.01545339822769165, 0.3230934221087303, -0.5829725596618501, 0.745488987398881,5.551115123125783e-17,-0.8663482666015625,-0.4350128173828125,-0.0960540771484375
20220224-0954,2022-02-24 09:54:24Z,u01, 2,40,movements,el-ex, rt, d,219159.862938875, -1.4409601011756914, 0.4986835791960627, 0.4415958297489264, -0.25408273935317993, 0.0936075747013092, 0.11080946028232574, -0.8708212375640869, -0.4782698452472687, -0.11370377987623215, -0.04412639141082764, 0.01794266700744629, 0.07709819078445435, 0.32096144694560885, -0.583208247918969, 0.7462248939316095,0.0006421272557127766,-0.905792236328125,-0.4585723876953125,-0.038848876953125
20220224-0954,2022-02-24 09:54:24Z,u01, 3,40,movements,el-ex, rt, d,219159.887884875, -1.4323922353276086, 0.495050051221087, 0.43047495678547987, -0.4613196551799774, 0.08238901197910309, 0.0702308788895607, -0.8715306520462036, -0.47507569193840027, -0.12139955908060074, 0.03844630718231201, 0.0672692060470581, 0.02761922776699066, 0.31649066195290565, -0.5823520247835174, 0.7487984471282275,-0.0009446706937605298,-0.8330841064453125,-0.407806396484375,-0.093780517578125
20220224-0954,2022-02-24 09:54:24Z,u01, 4,40,movements,el-ex, rt, d,219159.91283087502, -1.4269832811981857, 0.4930724669146397, 0.42045907421841, -0.20040328800678253, 0.011495067737996578, 0.011135004460811615, -0.8717891573905945, -0.4733346104621887, -0.12624621391296387, -0.03174483776092529, 0.10391926765441895, -0.03415393829345703, 0.3129059669431699, -0.5822085118201402, 0.7504085363162556,-0.0031947177552243966,-0.8767547607421875,-0.356689453125,-0.1543426513671875
20220224-0954,2022-02-24 09:54:24Z,u01, 5,40,movements,el-ex, rt, d,219159.93777787502, -1.4253959337613695, 0.49294797476306873, 0.42069247405931354, 0.16887930035591125, 0.12523947656154633, 0.004719181917607784, -0.8716459274291992, -0.473224937915802, -0.12763839960098267, -0.09551715850830078, 0.0471537709236145, -0.005417987704277039, 0.312933697917399, -0.5815954756597924, 0.7508736603173995,-0.002817759214266413,-0.9671630859375,-0.4260711669921875,-0.133056640625
20220224-0954,2022-02-24 09:54:25Z,u01, 6,40,movements,el-ex, rt, d,219159.962723875, -1.4255686841180482, 0.4929144482205262, 0.42836000645452643, 0.3097529411315918, 0.0961114838719368, 0.09364645183086395, -0.871683657169342, -0.4731954038143158, -0.12749013304710388, -0.19449371099472046, 0.022481262683868408, 0.02484448254108429, 0.315149644594084, -0.5804615731749843, 0.750829591669568,4.475638134388005e-05,-0.591278076171875,-0.506195068359375,-0.2285614013671875
20220224-0954,2022-02-24 09:54:25Z,u01, 7,40,movements,el-ex, rt, d,219159.987669875, -1.4241124303655142, 0.49315021857053964, 0.4336421210917063, -0.007762426044791937, 0.11403216421604156, 0.03369604051113129, -0.871386706829071, -0.47340309619903564, -0.12874306738376617, 0.02337944507598877, -0.023804575204849243, -0.011332377791404724, 0.3167604901874567, -0.5790433965795043, 0.7512434955493288,0.0021806880969122977,-0.8480072021484375,-0.4972076416015625,-0.14007568359375
20220224-0954,2022-02-24 09:54:25Z,u01, 8,40,movements,el-ex, rt, d,219160.012616875, -1.4209957259110866, 0.4919605458624436, 0.42912003623743256, -0.29069194197654724, 0.02648460492491722, 0.017748897895216942, -0.871537446975708, -0.47235482931137085, -0.13154225051403046, -0.05468630790710449, -0.0028648972511291504, 0.027462318539619446, 0.31504217366315385, -0.5787722371654662, 0.7521763362705051,0.0013646985766941344,-0.898101806640625,-0.4777374267578125,-0.1060333251953125
20220224-0954,2022-02-24 09:54:25Z,u01, 9,40,movements,el-ex, rt, d,219160.03756287502, -1.4141996562217976, 0.48946691768006745, 0.42022063850040314, -0.316631019115448, 0.19131262600421906, 0.07554209232330322, -0.8717842698097229, -0.4701554775238037, -0.13764549791812897, -0.09634023904800415, 0.0020920932292938232, 0.01791001856327057, 0.31161036467924647, -0.5779932824928111, 0.7542034601397997,-0.00010401051912134474,-0.9681243896484375,-0.4680633544921875,-0.1197357177734375
20220224-0954,2022-02-24 09:54:25Z,u01, 10,40,movements,el-ex, rt, d,219160.06250987502, -1.4064355428566933, 0.48623698629402506, 0.4144014112234634, -0.10492133349180222, 0.17240571975708008, 0.11142705380916595, -0.8721827864646912, -0.4673023223876953, -0.14465761184692383, 0.018743395805358887, 0.018831253051757812, -0.01784825325012207, 0.30881598762733664, -0.5764580441930688, 0.7565242183949972,-4.231525664349922e-05,-0.8671112060546875,-0.44805908203125,-0.1589202880859375
20220224-0954,2022-02-24 09:54:25Z,u01, 11,40,movements,el-ex, rt, d,219160.087455875, -1.4035869399331744, 0.4842550774246347, 0.4142740848445905, -0.008752722293138504, 0.08045395463705063, 0.04748908430337906, -0.8726786971092224, -0.4655492305755615, -0.14729537069797516, -0.011064648628234863, 0.007510870695114136, -0.00861869752407074, 0.3080918096292022, -0.5757010932720561, 0.7573947121476516,0.0009944388983095243,-0.8837432861328125,-0.458038330078125,-0.155914306640625
20220224-0954,2022-02-24 09:54:25Z,u01, 12,40,movements,el-ex, rt, d,219160.11240187503, -1.3997203814996173, 0.4822159839502653, 0.4105499107439157, -0.3083343207836151, 0.10166697204113007, 0.0744318887591362, -0.8730363845825195, -0.4637435972690582, -0.15082985162734985, -0.03405296802520752, 0.01275479793548584, 0.052853405475616455, 0.3063101798495504, -0.5751166409855055, 0.7585607303518958,0.000839952080797457,-0.9134521484375,-0.455047607421875,-0.102142333984375
20220224-0954,2022-02-24 09:54:25Z,u01, 13,40,movements,el-ex, rt, d,219160.13734887503, -1.392442845125631, 0.47786677330579785, 0.4002232353657874, -0.3923822343349457, 0.09528304636478424, 0.1145816296339035, -0.8738921284675598, -0.45988595485687256, -0.15753565728664398, 0.003027200698852539, 0.02191293239593506, 0.01901663839817047, 0.30182335949884287, -0.5745736064155577, 0.7607677361212675,-0.0005665220215436695,-0.8708648681640625,-0.4379730224609375,-0.138519287109375
20220224-0954,2022-02-24 09:54:25Z,u01, 14,40,movements,el-ex, rt, d,219160.16229487502, -1.3882049693861132, 0.4740702184320369, 0.39467880558424223, -0.008971833623945713, 0.056110404431819916, 0.10828625410795212, -0.8749274015426636, -0.45651140809059143, -0.16155356168746948, -0.0351983904838562, 0.038954585790634155, -0.04917012155056, 0.298900049333793, -0.574353533128709, 0.7620867393725552,-0.0008147191492203776,-0.8951873779296875,-0.4152679443359375,-0.2057342529296875
20220224-0954,2022-02-24 09:54:25Z,u01, 15,40,movements,el-ex, rt, d,219160.187240875, -1.3895016560120292, 0.4730822976823479, 0.4005791822611407, 0.3423565924167633, 0.07731915265321732, 0.05225587636232376, -0.8755793571472168, -0.45563220977783203, -0.160500168800354, -0.06950432062149048, 0.023945748805999756, -0.024741291999816895, 0.30024730986732184, -0.5741092850348825, 0.7617399749438418,0.0015576720982282133,-0.9450836181640625,-0.4316864013671875,-0.18524169921875
20220224-0954,2022-02-24 09:54:25Z,u01, 16,40,movements,el-ex, rt, d,219160.212187875, -1.392057762740648, 0.47365291273657056, 0.4105396889681617, 0.3091021180152893, 0.041963160037994385, 0.04155249893665314, -0.8757307529449463, -0.45614007115364075, -0.15821531414985657, 0.005659222602844238, 0.03724047541618347, 0.011563360691070557, 0.3033090009612813, -0.5734945417569645, 0.7609763257677373,0.004779348502158887,-0.8863525390625,-0.4220123291015625,-0.1489715576171875
