SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20220223-1359,2022-02-23 13:59:20Z,u01, 1,40,movements,el-ex, rt, d,204288.20817425, -1.4761462314555007, 0.41127702849619197, 0.37498894841974384, -0.1008698046207428, 0.08399716019630432, -0.02653176337480545, -0.9125083684921265, -0.39978018403053284, -0.08662784844636917, -0.028272271156311035, -0.004852384328842163, 0.04550546407699585, 0.27118510222766523, -0.6189868459669273, 0.7370983670948509,0.0,-0.9407806396484375,-0.404632568359375,-0.0411224365234375
20220223-1359,2022-02-23 13:59:20Z,u01, 2,40,movements,el-ex, rt, d,204288.23311925, -1.4736192381524051, 0.41153760427977615, 0.3700362099656108, -0.14093586802482605, -0.09381864964962006, -0.038826245814561844, -0.9121828675270081, -0.4000190198421478, -0.0889233648777008, 0.10154438018798828, 0.04064399003982544, -0.014042854309082031, 0.2697430811485924, -0.6186897355339869, 0.7378748429440142,-0.0015724827343829295,-0.7969970703125,-0.3638153076171875,-0.126373291015625
20220223-1359,2022-02-23 13:59:20Z,u01, 3,40,movements,el-ex, rt, d,204288.25806425003, -1.4787826442546723, 0.4151632931963373, 0.3696516599940258, 0.07072292268276215, -0.2714524269104004, -0.03373255208134651, -0.9111796617507935, -0.40333935618400574, -0.08407841622829437, 0.034836769104003906, 0.005405336618423462, 0.01594793051481247, 0.27086135984819537, -0.6201571710335831, 0.7362242117716169,-0.0036361548184030146,-0.8763427734375,-0.3979339599609375,-0.0681304931640625
20220223-1359,2022-02-23 13:59:20Z,u01, 4,40,movements,el-ex, rt, d,204288.28300925, -1.4841900901317182, 0.4147802281854574, 0.37072573039648477, -0.1342530995607376, 0.5936757922172546, -0.38879603147506714, -0.911774754524231, -0.4029887914657593, -0.07916340231895447, -0.16212356090545654, -0.030788064002990723, 0.10403526574373245, 0.2710537635841146, -0.6220515689811643, 0.7345522097082854,-0.0038441522645161763,-0.9024658203125,-0.4806060791015625,-0.01837158203125
20220223-1359,2022-02-23 13:59:20Z,u01, 5,40,movements,el-ex, rt, d,204288.30795425002, -1.482601005308485, 0.41132249001651644, 0.36623723040615846, -0.2346293032169342, 0.014261282980442047, 0.06442324817180634, -0.9130303859710693, -0.39982184767723083, -0.08073444664478302, 0.061040639877319336, -0.011829733848571777, -0.0020291805267333984, 0.2684776837585269, -0.6225371564910192, 0.7350852786769182,-0.004107285935895655,-0.85198974609375,-0.411651611328125,-0.082763671875
20220223-1359,2022-02-23 13:59:20Z,u01, 6,40,movements,el-ex, rt, d,204288.33289925, -1.4837370247063069, 0.41020427714077257, 0.3605439785372466, -0.17282143235206604, -0.23489068448543549, 0.010314802639186382, -0.9135662317276001, -0.3987966775894165, -0.07973599433898926, 0.08731812238693237, 0.0691152811050415, 0.02131015807390213, 0.2663177493857063, -0.6238644572185998, 0.7347327943386698,-0.005972369497266816,-0.857391357421875,-0.32940673828125,-0.04315185546875
20220223-1359,2022-02-23 13:59:20Z,u01, 7,40,movements,el-ex, rt, d,204288.35784425001, -1.485405085551196, 0.4093933918570197, 0.35616994598402424, -0.1976889967918396, -0.06255493313074112, 0.0593818835914135, -0.9140200018882751, -0.3980529308319092, -0.0782395601272583, -0.06049787998199463, 0.032772719860076904, 0.043251216411590576, 0.26466837287900524, -0.6251646762312865, 0.7342092417291468,-0.00752521004134632,-0.974517822265625,-0.3652801513671875,-0.0349884033203125
20220223-1359,2022-02-23 13:59:20Z,u01, 8,40,movements,el-ex, rt, d,204288.38278925003, -1.484879933392868, 0.4070584006456807, 0.35113134969947896, -0.1072985827922821, -0.025795187801122665, 0.07698444277048111, -0.9149023294448853, -0.3959098160266876, -0.07879909127950668, -0.02482551336288452, 0.038960933685302734, 0.008929133415222168, 0.26229352744371315, -0.6259413389755366, 0.7343889410179301,-0.008514275138358951,-0.948150634765625,-0.36456298828125,-0.0807952880859375
20220223-1359,2022-02-23 13:59:20Z,u01, 9,40,movements,el-ex, rt, d,204288.40773425, -1.4850026466529178, 0.4047796940513437, 0.35263772971120216, 0.17834168672561646, 0.0006297603249549866, 0.11227931827306747, -0.9158084392547607, -0.3938162624835968, -0.0787639170885086, -0.003457367420196533, 0.013628244400024414, -0.0008563995361328125, 0.26198218073533963, -0.6260857585673578, 0.7343909767770224,-0.007204738124811982,-0.9192657470703125,-0.38018798828125,-0.079620361328125
20220223-1359,2022-02-23 13:59:20Z,u01, 10,40,movements,el-ex, rt, d,204288.43267925002, -1.4881115131657574, 0.40236927199786054, 0.3580918316147518, 0.13273212313652039, -0.03940846771001816, 0.12508565187454224, -0.9169921875, -0.39159950613975525, -0.0759945958852768, -0.0240478515625, -0.02736106514930725, 0.04793369770050049, 0.2628544786017221, -0.6268255147929042, 0.7334673404812003,-0.004793312053988585,-0.95489501953125,-0.4180450439453125,-0.01312255859375
