SessionID,LoggingTime,UID,RecNo,Hertz,Activity,MoveType,Wrist,Side,TimeStamp,DMRoll,DMPitch,DMYaw,DMRotX,DMRotY,DMRotZ,DMGrvX,DMGrvY,DMGrvZ,DMUAccelX,DMUAccelY,DMUAccelZ,DMQuatX,DMQuatY,DMQuatW,DMQuatZ,AccelroX,AceelroY,AceelroZ
20220113-1758,2022-01-13 17:58:54Z,u01, 1,40,movements,el-ex, rt, d,115652.95927166667, 3.061632391150896, -1.04147182374644, 3.0957158775958655, 0.02974029630422592, 0.08974754810333252, 0.10044694691896439, 0.04033292457461357, 0.8631483316421509, 0.5033366084098816, -0.05400482565164566, 0.09574425220489502, 0.021184086799621582, -0.8669880683486787, 0.0, 0.4977856047753516,0.02326036803791262,-0.0189666748046875,0.944183349609375,0.5260467529296875
20220113-1758,2022-01-13 17:58:54Z,u01, 2,40,movements,el-ex, rt, d,115652.98421766667, 3.0624196124408116, -1.0472084071774157, 3.0932560894811147, 0.44440269470214844, 0.0937853753566742, -0.0167218167334795, 0.03954442963004112, 0.8660308122634888, 0.49842432141304016, -0.013680785894393921, 0.13795173168182373, 0.009372711181640625, -0.8655696891847176, 0.0011293484404045762, 0.5002953335780717,0.02219024964435748,0.029815673828125,1.006439208984375,0.506622314453125
20220113-1758,2022-01-13 17:58:54Z,u01, 3,40,movements,el-ex, rt, d,115653.00916366668, 3.065780464390745, -1.0620879362029871, 3.095495532293739, 0.6885396242141724, -0.027131926268339157, -0.1271662414073944, 0.03688891604542732, 0.873374342918396, 0.48565033078193665, 0.03487315773963928, 0.073616623878479, -0.0010466575622558594, -0.8618727976880334, 0.0006710140844969903, 0.5066887519500379,0.021005956382519564,0.0692901611328125,0.9564208984375,0.4814605712890625
20220113-1758,2022-01-13 17:58:54Z,u01, 4,40,movements,el-ex, rt, d,115653.03410966667, 3.0672989297502684, -1.0772364067147076, 3.1007864424221734, 0.4291626513004303, -0.2307974398136139, -0.1289265900850296, 0.03516530245542526, 0.8806518912315369, 0.47245684266090393, 0.03859567269682884, -0.02638864517211914, 0.02912995219230652, -0.8580361517847969, -0.0015450479926438776, 0.5131402110348788,0.0214157375232234,0.0731048583984375,0.8477783203125,0.5042266845703125
20220113-1758,2022-01-13 17:58:54Z,u01, 5,40,movements,el-ex, rt, d,115653.05905566667, 3.063601636279951, -1.0807759035423523, 3.10479224077215, -0.17436583340168, -0.3335011899471283, -0.02558474987745285, 0.03666875511407852, 0.8823232650756836, 0.46921274065971375, -0.01919744163751602, -0.15951460599899292, 0.09278348088264465, -0.8570810821885346, -0.004288033599524843, 0.5146057524913724,0.02396625614839548,0.02593994140625,0.7338409423828125,0.5573883056640625
20220113-1758,2022-01-13 17:58:55Z,u01, 6,40,movements,el-ex, rt, d,115653.08400166668, 3.059006186895222, -1.069651333488826, 3.1068590767492434, -0.6588461995124817, -0.745627224445343, 0.40344515442848206, 0.039631932973861694, 0.8770330548286438, 0.47879260778427124, 0.1246136724948883, -0.17601370811462402, 0.06586986780166626, -0.8598598576672507, -0.006109478737341356, 0.509796560082321,0.026667785341245226,0.327362060546875,0.689483642578125,0.508941650390625
20220113-1758,2022-01-13 17:58:55Z,u01, 7,40,movements,el-ex, rt, d,115653.10894766667, 3.053712141945067, -1.0518073254811922, 3.1059708199604614, -0.6500078439712524, -0.0767127275466919, 0.0779489055275917, 0.04353285953402519, 0.8683210611343384, 0.4940883219242096, -0.0827784538269043, -0.0024306178092956543, 0.029684782028198242, -0.8642915120193062, -0.006658727089468186, 0.502107312119098,0.029052495457351113,-0.0212860107421875,0.842926025390625,0.5302276611328125
20220113-1758,2022-01-13 17:58:55Z,u01, 8,40,movements,el-ex, rt, d,115653.13389366667, 3.0529736226948594, -1.0418030590440963, 3.105130206241815, -0.08674244582653046, 0.044216953217983246, 0.030560411512851715, 0.044664327055215836, 0.8633155822753906, 0.502683699131012, -0.062440816313028336, 0.07685458660125732, -0.038389503955841064, -0.8667772967246656, -0.006243463893464474, 0.4977916928862183,0.0293502242646852,-0.0150146484375,0.942779541015625,0.4626922607421875
20220113-1758,2022-01-13 17:58:55Z,u01, 9,40,movements,el-ex, rt, d,115653.15883966668, 3.054011649520499, -1.046413264023576, 3.104301312236226, 0.3736560046672821, 0.05325612425804138, 0.01244758628308773, 0.04379391297698021, 0.8656330108642578, 0.49875977635383606, 0.0007770024240016937, 0.04426378011703491, -0.04668787121772766, -0.8656483160247737, -0.005734725121520179, 0.4998016381885083,0.02860651502108305,0.0374603271484375,0.9266357421875,0.4471435546875
20220113-1758,2022-01-13 17:58:55Z,u01, 10,40,movements,el-ex, rt, d,115653.18378566667, 3.052693429096761, -1.0536755421714605, 3.102090979877934, 0.16170412302017212, -0.011872946284711361, 0.05455389618873596, 0.04389207810163498, 0.8692461848258972, 0.49242714047431946, 0.005378548055887222, -0.05532705783843994, 0.011997759342193604, -0.8638203872617621, -0.005282978211724576, 0.502966403916236,0.02848184722168723,0.0479736328125,0.808624267578125,0.5083160400390625
